41.4933,1.1333,1.1333,0.4533,0.4367,40.0,38.53,0.68,0.6967,60.0,61.47,0.2433,21.47
42.6133,1.12,1.1333,0.44,0.43,39.29,37.94,0.68,0.7033,60.71,62.06,0.25,22.32
43.73,1.1167,1.1067,0.45,0.42,40.3,37.95,0.6667,0.6867,59.7,62.05,0.2467,22.09
44.8467,1.1167,1.1333,0.44,0.4367,39.4,38.53,0.6767,0.6967,60.6,61.47,0.24,21.49
45.97,1.1233,1.12,0.45,0.44,40.06,39.29,0.6733,0.68,59.94,60.71,0.2333,20.77
47.09,1.12,1.12,0.44,0.4433,39.29,39.58,0.68,0.6767,60.71,60.42,0.2367,21.13
48.22,1.13,1.1233,0.4567,0.44,40.41,39.17,0.6733,0.6833,59.59,60.83,0.2333,20.65
49.3267,1.1067,1.1233,0.4433,0.44,40.06,39.17,0.6633,0.6833,59.94,60.83,0.2233,20.18
50.4133,1.0867,1.1033,0.4167,0.43,38.34,38.97,0.67,0.6733,61.66,61.03,0.24,22.09
51.5667,1.1533,1.1267,0.46,0.4533,39.88,40.24,0.6933,0.6733,60.12,59.76,0.24,20.81
52.7167,1.15,1.1333,0.47,0.46,40.87,40.59,0.68,0.6733,59.13,59.41,0.22,19.13
53.8567,1.14,1.1433,0.4667,0.4567,40.94,39.94,0.6733,0.6867,59.06,60.06,0.2167,19.01
55.0067,1.15,1.15,0.4667,0.45,40.58,39.13,0.6833,0.7,59.42,60.87,0.2333,20.29
56.15,1.1433,1.1333,0.4633,0.4433,40.52,39.12,0.68,0.69,59.48,60.88,0.2367,20.7
57.28,1.13,1.17,0.4333,0.45,38.35,38.46,0.6967,0.72,61.65,61.54,0.2467,21.83
58.4267,1.1467,1.1167,0.4633,0.44,40.41,39.4,0.6833,0.6767,59.59,60.6,0.2433,21.22
59.5467,1.12,1.1233,0.45,0.43,40.18,38.28,0.67,0.6933,59.82,61.72,0.24,21.43
60.7233,1.1767,1.1533,0.4633,0.4467,39.38,38.73,0.7133,0.7067,60.62,61.27,0.2667,22.66
61.9367,1.2133,1.17,0.5,0.4533,41.21,38.75,0.7133,0.7167,58.79,61.25,0.26,21.43
63.1167,1.18,1.2367,0.4167,0.4667,35.31,37.74,0.7633,0.77,64.69,62.26,0.2967,25.14
64.47,1.3533,1.1933,0.5433,0.4633,40.15,38.83,0.81,0.73,59.85,61.17,0.3467,25.62
65.94,1.47,1.5133,0.54,0.5533,36.73,36.56,0.93,0.96,63.27,63.44,0.3767,25.62
67.1633,1.2233,1.3133,0.48,0.48,39.24,36.55,0.7433,0.8333,60.76,63.45,0.2633,21.53
68.3733,1.21,1.1867,0.51,0.4567,42.15,38.48,0.7,0.73,57.85,61.52,0.2433,20.11
69.5467,1.1733,1.2433,0.43,0.5033,36.65,40.48,0.7433,0.74,63.35,59.52,0.24,20.45
70.8633,1.3167,1.2633,0.4833,0.5167,36.71,40.9,0.8333,0.7467,63.29,59.1,0.3167,24.05
72.0567,1.1933,1.2367,0.4667,0.48,39.11,38.81,0.7267,0.7567,60.89,61.19,0.2467,20.67
73.22,1.1633,1.15,0.47,0.45,40.4,39.13,0.6933,0.7,59.6,60.87,0.2433,20.92
74.3633,1.1433,1.1567,0.4533,0.4533,39.65,39.19,0.69,0.7033,60.35,60.81,0.2367,20.7
75.4967,1.1333,1.1267,0.45,0.4333,39.71,38.46,0.6833,0.6933,60.29,61.54,0.25,22.06
76.65,1.1533,1.1433,0.4567,0.4367,39.6,38.19,0.6967,0.7067,60.4,61.81,0.26,22.54
77.8133,1.1633,1.1667,0.46,0.4433,39.54,38.0,0.7033,0.7233,60.46,62.0,0.26,22.35
78.9733,1.16,1.1567,0.4667,0.4433,40.23,38.33,0.6933,0.7133,59.77,61.67,0.25,21.55
80.1367,1.1633,1.1533,0.4567,0.4333,39.26,37.57,0.7067,0.72,60.74,62.43,0.2733,23.5
81.31,1.1733,1.1967,0.4633,0.47,39.49,39.28,0.71,0.7267,60.51,60.72,0.24,20.45
82.4633,1.1533,1.1467,0.45,0.4367,39.02,38.08,0.7033,0.71,60.98,61.92,0.2667,23.12
83.6233,1.16,1.1667,0.4467,0.4567,38.51,39.14,0.7133,0.71,61.49,60.86,0.2567,22.13
84.79,1.1667,1.1533,0.45,0.44,38.57,38.15,0.7167,0.7133,61.43,61.85,0.2767,23.71
85.9567,1.1667,1.1733,0.45,0.4567,38.57,38.92,0.7167,0.7167,61.43,61.08,0.26,22.29
87.1233,1.1667,1.16,0.4633,0.4533,39.71,39.08,0.7033,0.7067,60.29,60.92,0.25,21.43
88.25,1.1267,1.1433,0.4467,0.4367,39.64,38.19,0.68,0.7067,60.36,61.81,0.2433,21.6
89.42,1.17,1.1533,0.4567,0.45,39.03,39.02,0.7133,0.7033,60.97,60.98,0.2633,22.51
90.5867,1.1667,1.1533,0.46,0.44,39.43,38.15,0.7067,0.7133,60.57,61.85,0.2667,22.86
91.77,1.1833,1.1967,0.4767,0.4633,40.28,38.72,0.7067,0.7333,59.72,61.28,0.2433,20.56
92.94,1.17,1.1633,0.4767,0.47,40.74,40.4,0.6933,0.6933,59.26,59.6,0.2233,19.09
94.1033,1.1633,1.17,0.4567,0.4533,39.26,38.75,0.7067,0.7167,60.74,61.25,0.2533,21.78
95.29,1.1867,1.1733,0.48,0.45,40.45,38.35,0.7067,0.7233,59.55,61.65,0.2567,21.63
96.47,1.18,1.1967,0.46,0.47,38.98,39.28,0.72,0.7267,61.02,60.72,0.25,21.19
97.64,1.17,1.1667,0.46,0.4467,39.32,38.29,0.71,0.72,60.68,61.71,0.2633,22.51
98.8,1.16,1.1633,0.4567,0.4433,39.37,38.11,0.7033,0.72,60.63,61.89,0.26,22.41
99.9833,1.1833,1.1733,0.47,0.46,39.72,39.2,0.7133,0.7133,60.28,60.8,0.2533,21.41
101.1333,1.15,1.18,0.4467,0.4567,38.84,38.7,0.7033,0.7233,61.16,61.3,0.2467,21.45
102.25,1.1167,1.1133,0.44,0.43,39.4,38.62,0.6767,0.6833,60.6,61.38,0.2467,22.09
103.39,1.14,1.1467,0.44,0.4433,38.6,38.66,0.7,0.7033,61.4,61.34,0.2567,22.51
104.5767,1.1867,1.1567,0.4667,0.4533,39.33,39.19,0.72,0.7033,60.67,60.81,0.2667,22.47
105.7467,1.17,1.17,0.4733,0.47,40.46,40.17,0.6967,0.7,59.54,59.83,0.2267,19.37
106.89,1.1433,1.1567,0.4633,0.45,40.52,38.9,0.68,0.7067,59.48,61.1,0.23,20.12
108.05,1.16,1.1367,0.4633,0.44,39.94,38.71,0.6967,0.6967,60.06,61.29,0.2567,22.13
109.2033,1.1533,1.1767,0.4533,0.4467,39.31,37.96,0.7,0.73,60.69,62.04,0.2533,21.97
110.35,1.1467,1.1367,0.46,0.44,40.12,38.71,0.6867,0.6967,59.88,61.29,0.2467,21.51
111.5,1.15,1.1667,0.4433,0.4433,38.55,38.0,0.7067,0.7233,61.45,62.0,0.2633,22.9
112.6367,1.1367,1.14,0.4467,0.44,39.3,38.6,0.69,0.7,60.7,61.4,0.25,21.99
113.7733,1.1367,1.14,0.4533,0.4533,39.88,39.77,0.6833,0.6867,60.12,60.23,0.23,20.23
114.9233,1.15,1.1333,0.46,0.4433,40.0,39.12,0.69,0.69,60.0,60.88,0.2467,21.45
116.07,1.1467,1.14,0.4567,0.4433,39.83,38.89,0.69,0.6967,60.17,61.11,0.2467,21.51
117.21,1.14,1.15,0.4467,0.4333,39.18,37.68,0.6933,0.7167,60.82,62.32,0.26,22.81
118.3767,1.1667,1.1567,0.4533,0.4433,38.86,38.33,0.7133,0.7133,61.14,61.67,0.27,23.14
119.5667,1.19,1.17,0.4667,0.4433,39.22,37.89,0.7233,0.7267,60.78,62.11,0.28,23.53
120.77,1.2033,1.1767,0.4833,0.4367,40.17,37.11,0.72,0.74,59.83,62.89,0.2833,23.55
123.43,2.66,1.32,0.55,0.2533,20.68,19.19,2.11,1.0667,79.32,80.81,1.8567,69.8
124.75,1.32,1.41,0.4933,0.44,37.37,31.21,0.8267,0.97,62.63,68.79,0.3867,29.29
125.94,1.19,1.2967,0.4533,0.4667,38.1,35.99,0.7367,0.83,61.9,64.01,0.27,22.69
127.0833,1.1433,1.14,0.45,0.4233,39.36,37.13,0.6933,0.7167,60.64,62.87,0.27,23.62
128.1667,1.0833,1.1267,0.4133,0.4067,38.15,36.09,0.67,0.72,61.85,63.91,0.2633,24.31
129.3167,1.15,1.12,0.4533,0.4567,39.42,40.77,0.6967,0.6633,60.58,59.23,0.24,20.87
130.4033,1.0867,1.1167,0.4267,0.43,39.26,38.51,0.66,0.6867,60.74,61.49,0.23,21.17
131.5267,1.1233,1.0833,0.4567,0.4133,40.65,38.15,0.6667,0.67,59.35,61.85,0.2533,22.55
132.64,1.1133,1.1267,0.44,0.42,39.52,37.28,0.6733,0.7067,60.48,62.72,0.2533,22.75
133.7833,1.1433,1.1267,0.4467,0.4167,39.07,36.98,0.6967,0.71,60.93,63.02,0.28,24.49
134.8967,1.1133,1.1467,0.4267,0.43,38.32,37.5,0.6867,0.7167,61.68,62.5,0.2567,23.05
136.03,1.1333,1.1067,0.44,0.42,38.82,37.95,0.6933,0.6867,61.18,62.05,0.2733,24.12
137.1533,1.1233,1.14,0.4133,0.4233,36.8,37.13,0.71,0.7167,63.2,62.87,0.2867,25.52
138.2733,1.12,1.1167,0.4433,0.4167,39.58,37.31,0.6767,0.7,60.42,62.69,0.26,23.21
139.4067,1.1333,1.1,0.4367,0.3967,38.53,36.06,0.6967,0.7033,61.47,63.94,0.3,26.47
140.5233,1.1167,1.1467,0.43,0.4133,38.51,36.05,0.6867,0.7333,61.49,63.95,0.2733,24.48
141.6333,1.11,1.13,0.4167,0.4267,37.54,37.76,0.6933,0.7033,62.46,62.24,0.2667,24.02
142.7533,1.12,1.1,0.44,0.4167,39.29,37.88,0.68,0.6833,60.71,62.12,0.2633,23.51
143.86,1.1067,1.12,0.4333,0.4233,39.16,37.8,0.6733,0.6967,60.84,62.2,0.25,22.59
144.98,1.12,1.1,0.44,0.41,39.29,37.27,0.68,0.69,60.71,62.73,0.27,24.11
146.1367,1.1567,1.16,0.4367,0.44,37.75,37.93,0.72,0.72,62.25,62.07,0.28,24.21
147.28,1.1433,1.1367,0.4433,0.4433,38.78,39.0,0.7,0.6933,61.22,61.0,0.2567,22.45
148.42,1.14,1.15,0.4367,0.4367,38.3,37.97,0.7033,0.7133,61.7,62.03,0.2667,23.39
149.53,1.11,1.1167,0.4267,0.42,38.44,37.61,0.6833,0.6967,61.56,62.39,0.2633,23.72
150.67,1.14,1.12,0.44,0.42,38.6,37.5,0.7,0.7,61.4,62.5,0.28,24.56
151.7867,1.1167,1.1333,0.4267,0.4233,38.21,37.35,0.69,0.71,61.79,62.65,0.2667,23.88
152.9267,1.14,1.1433,0.4333,0.43,38.01,37.61,0.7067,0.7133,61.99,62.39,0.2767,24.27
154.05,1.1233,1.1233,0.42,0.4167,37.39,37.09,0.7033,0.7067,62.61,62.91,0.2867,25.52
155.1833,1.1333,1.1333,0.4333,0.4233,38.24,37.35,0.7,0.71,61.76,62.65,0.2767,24.41
156.3033,1.12,1.1167,0.4233,0.4167,37.8,37.31,0.6967,0.7,62.2,62.69,0.28,25.0
157.4467,1.1433,1.1433,0.4433,0.4333,38.78,37.9,0.7,0.71,61.22,62.1,0.2667,23.32
158.5433,1.0967,1.0967,0.4267,0.4,38.91,36.47,0.67,0.6967,61.09,63.53,0.27,24.62
159.67,1.1267,1.1067,0.4433,0.41,39.35,37.05,0.6833,0.6967,60.65,62.95,0.2733,24.26
160.7967,1.1267,1.14,0.4367,0.42,38.76,36.84,0.69,0.72,61.24,63.16,0.27,23.96
161.93,1.1333,1.14,0.44,0.4333,38.82,38.01,0.6933,0.7067,61.18,61.99,0.26,22.94
163.04,1.11,1.13,0.4367,0.4433,39.34,39.23,0.6733,0.6867,60.66,60.77,0.23,20.72
164.1967,1.1567,1.1167,0.4533,0.43,39.19,38.51,0.7033,0.6867,60.81,61.49,0.2733,23.63
165.34,1.1433,1.1533,0.4533,0.45,39.65,39.02,0.69,0.7033,60.35,60.98,0.24,20.99
166.4567,1.1167,1.1333,0.4333,0.4333,38.81,38.24,0.6833,0.7,61.19,61.76,0.25,22.39
167.5633,1.1067,1.1133,0.4167,0.4133,37.65,37.13,0.69,0.7,62.35,62.87,0.2767,25.0
168.69,1.1267,1.1467,0.4167,0.4467,36.98,38.95,0.71,0.7,63.02,61.05,0.2633,23.37
169.81,1.12,1.1,0.43,0.42,38.39,38.18,0.69,0.68,61.61,61.82,0.27,24.11
170.9167,1.1067,1.1,0.43,0.4133,38.86,37.58,0.6767,0.6867,61.14,62.42,0.2633,23.8
172.0233,1.1067,1.1,0.4167,0.4067,37.65,36.97,0.69,0.6933,62.35,63.03,0.2833,25.6
173.1567,1.1333,1.1433,0.4267,0.4267,37.65,37.32,0.7067,0.7167,62.35,62.68,0.28,24.71
174.3167,1.16,1.1233,0.4567,0.4233,39.37,37.69,0.7033,0.7,60.63,62.31,0.28,24.14
175.4233,1.1067,1.1333,0.4333,0.4167,39.16,36.76,0.6733,0.7167,60.84,63.24,0.2567,23.19
176.53,1.1067,1.1133,0.4333,0.4267,39.16,38.32,0.6733,0.6867,60.84,61.68,0.2467,22.29
177.65,1.12,1.1067,0.4433,0.4033,39.58,36.45,0.6767,0.7033,60.42,63.55,0.2733,24.4
178.8367,1.1867,1.16,0.4533,0.4467,38.2,38.51,0.7333,0.7133,61.8,61.49,0.2867,24.16
179.99,1.1533,1.19,0.4033,0.45,34.97,37.82,0.75,0.74,65.03,62.18,0.3,26.01
181.4867,1.4967,1.5167,0.38,0.19,25.39,12.53,1.1167,1.3267,74.61,87.47,0.9267,61.92
182.6767,1.19,1.16,0.4467,0.4433,37.54,38.22,0.7433,0.7167,62.46,61.78,0.3,25.21
183.7867,1.11,1.1333,0.4367,0.44,39.34,38.82,0.6733,0.6933,60.66,61.18,0.2333,21.02
184.9133,1.1267,1.1067,0.46,0.4367,40.83,39.46,0.6667,0.67,59.17,60.54,0.23,20.41
186.04,1.1267,1.1133,0.4433,0.43,39.35,38.62,0.6833,0.6833,60.65,61.38,0.2533,22.49
187.2067,1.1667,1.14,0.4633,0.43,39.71,37.72,0.7033,0.71,60.29,62.28,0.2733,23.43
188.3467,1.14,1.1667,0.45,0.44,39.47,37.71,0.69,0.7267,60.53,62.29,0.25,21.93
189.51,1.1633,1.15,0.46,0.4433,39.54,38.55,0.7033,0.7067,60.46,61.45,0.26,22.35
190.6633,1.1533,1.1733,0.4367,0.44,37.86,37.5,0.7167,0.7333,62.14,62.5,0.2767,23.99
191.8233,1.16,1.1633,0.4467,0.4467,38.51,38.4,0.7133,0.7167,61.49,61.6,0.2667,22.99
193.0,1.1767,1.1667,0.46,0.4633,39.09,39.71,0.7167,0.7033,60.91,60.29,0.2533,21.53
194.1567,1.1567,1.17,0.4467,0.4567,38.62,39.03,0.71,0.7133,61.38,60.97,0.2533,21.9
195.3033,1.1467,1.1367,0.44,0.43,38.37,37.83,0.7067,0.7067,61.63,62.17,0.2767,24.13
196.46,1.1567,1.14,0.4467,0.4233,38.62,37.13,0.71,0.7167,61.38,62.87,0.2867,24.78
197.6267,1.1667,1.1933,0.4433,0.46,38.0,38.55,0.7233,0.7333,62.0,61.45,0.2633,22.57
198.76,1.1333,1.1267,0.4433,0.4233,39.12,37.57,0.69,0.7033,60.88,62.43,0.2667,23.53
199.88,1.12,1.1433,0.42,0.43,37.5,37.61,0.7,0.7133,62.5,62.39,0.27,24.11
201.0367,1.1567,1.13,0.4533,0.43,39.19,38.05,0.7033,0.7,60.81,61.95,0.2733,23.63
202.1567,1.12,1.1467,0.4267,0.4433,38.1,38.66,0.6933,0.7033,61.9,61.34,0.25,22.32
203.28,1.1233,1.1133,0.4367,0.4333,38.87,38.92,0.6867,0.68,61.13,61.08,0.2533,22.55
204.41,1.13,1.1167,0.4367,0.42,38.64,37.61,0.6933,0.6967,61.36,62.39,0.2733,24.19
205.55,1.14,1.1533,0.45,0.4533,39.47,39.31,0.69,0.7,60.53,60.69,0.2367,20.76
206.69,1.14,1.13,0.45,0.45,39.47,39.82,0.69,0.68,60.53,60.18,0.24,21.05
207.8233,1.1333,1.1367,0.45,0.4367,39.71,38.42,0.6833,0.7,60.29,61.58,0.2467,21.76
208.99,1.1667,1.14,0.47,0.4433,40.29,38.89,0.6967,0.6967,59.71,61.11,0.2533,21.71
210.13,1.14,1.1567,0.4533,0.44,39.77,38.04,0.6867,0.7167,60.23,61.96,0.2467,21.64
211.3,1.17,1.1567,0.4767,0.4533,40.74,39.19,0.6933,0.7033,59.26,60.81,0.24,20.51
212.43,1.13,1.16,0.44,0.4567,38.94,39.37,0.69,0.7033,61.06,60.63,0.2333,20.65
213.6067,1.1767,1.1467,0.4633,0.44,39.38,38.37,0.7133,0.7067,60.62,61.63,0.2733,23.23
214.7267,1.12,1.1533,0.4467,0.44,39.88,38.15,0.6733,0.7133,60.12,61.85,0.2333,20.83
215.8933,1.1667,1.1433,0.47,0.4533,40.29,39.65,0.6967,0.69,59.71,60.35,0.2433,20.86
217.0233,1.13,1.14,0.4433,0.4367,39.23,38.3,0.6867,0.7033,60.77,61.7,0.25,22.12
218.1433,1.12,1.14,0.4367,0.4333,38.99,38.01,0.6833,0.7067,61.01,61.99,0.25,22.32
219.2533,1.11,1.12,0.42,0.43,37.84,38.39,0.69,0.69,62.16,61.61,0.26,23.42
220.4033,1.15,1.1233,0.4467,0.44,38.84,39.17,0.7033,0.6833,61.16,60.83,0.2633,22.9
221.53,1.1267,1.13,0.4467,0.4333,39.64,38.35,0.68,0.6967,60.36,61.65,0.2467,21.89
222.64,1.11,1.1133,0.4467,0.4267,40.24,38.32,0.6633,0.6867,59.76,61.68,0.2367,21.32
223.79,1.15,1.1333,0.45,0.44,39.13,38.82,0.7,0.6933,60.87,61.18,0.26,22.61
224.9033,1.1133,1.14,0.43,0.4367,38.62,38.3,0.6833,0.7033,61.38,61.7,0.2467,22.16
226.0367,1.1333,1.12,0.4367,0.43,38.53,38.39,0.6967,0.69,61.47,61.61,0.2667,23.53
227.17,1.1333,1.1333,0.44,0.43,38.82,37.94,0.6933,0.7033,61.18,62.06,0.2633,23.24
228.3067,1.1367,1.13,0.4533,0.44,39.88,38.94,0.6833,0.69,60.12,61.06,0.2433,21.41
229.43,1.1233,1.1333,0.45,0.4367,40.06,38.53,0.6733,0.6967,59.94,61.47,0.2367,21.07
230.5767,1.1467,1.13,0.4567,0.4367,39.83,38.64,0.69,0.6933,60.17,61.36,0.2533,22.09
231.75,1.1733,1.17,0.4567,0.4533,38.92,38.75,0.7167,0.7167,61.08,61.25,0.2633,22.44
232.9,1.15,1.1633,0.45,0.4567,39.13,39.26,0.7,0.7067,60.87,60.74,0.2433,21.16
234.0533,1.1533,1.1367,0.45,0.4333,39.02,38.12,0.7033,0.7033,60.98,61.88,0.27,23.41
235.3067,1.2533,1.1967,0.4967,0.4533,39.63,37.88,0.7567,0.7433,60.37,62.12,0.3033,24.2
236.56,1.2533,1.2633,0.47,0.46,37.5,36.41,0.7833,0.8033,62.5,63.59,0.3233,25.8
237.89,1.33,1.2567,0.53,0.4733,39.85,37.67,0.8,0.7833,60.15,62.33,0.3267,24.56
239.07,1.18,1.2867,0.46,0.4267,38.98,33.16,0.72,0.86,61.02,66.84,0.2933,24.86
240.2,1.13,1.1667,0.42,0.4333,37.17,37.14,0.71,0.7333,62.83,62.86,0.2767,24.48
241.3233,1.1233,1.1233,0.4333,0.4233,38.58,37.69,0.69,0.7,61.42,62.31,0.2667,23.74
242.47,1.1467,1.1467,0.4333,0.4367,37.79,38.08,0.7133,0.71,62.21,61.92,0.2767,24.13
243.6333,1.1633,1.15,0.4567,0.44,39.26,38.26,0.7067,0.71,60.74,61.74,0.2667,22.92
244.7967,1.1633,1.1267,0.4767,0.42,40.97,37.28,0.6867,0.7067,59.03,62.72,0.2667,22.92
245.9,1.1033,1.14,0.4267,0.41,38.67,35.96,0.6767,0.73,61.33,64.04,0.2667,24.17
247.0433,1.1433,1.16,0.4233,0.43,37.03,37.07,0.72,0.73,62.97,62.93,0.29,25.36
248.1833,1.14,1.1333,0.43,0.4233,37.72,37.35,0.71,0.71,62.28,62.65,0.2867,25.15
249.34,1.1567,1.1533,0.4533,0.44,39.19,38.15,0.7033,0.7133,60.81,61.85,0.2633,22.77
250.47,1.13,1.13,0.4533,0.4367,40.12,38.64,0.6767,0.6933,59.88,61.36,0.24,21.24
251.6033,1.1333,1.1433,0.4333,0.4467,38.24,39.07,0.7,0.6967,61.76,60.93,0.2533,22.35
252.7267,1.1233,1.14,0.4167,0.4333,37.09,38.01,0.7067,0.7067,62.91,61.99,0.2733,24.33
253.8633,1.1367,1.1233,0.42,0.4267,36.95,37.98,0.7167,0.6967,63.05,62.02,0.29,25.51
255.0033,1.14,1.1267,0.43,0.4267,37.72,37.87,0.71,0.7,62.28,62.13,0.2833,24.85
256.1033,1.1,1.1233,0.4167,0.4233,37.88,37.69,0.6833,0.7,62.12,62.31,0.26,23.64
257.2267,1.1233,1.11,0.43,0.42,38.28,37.84,0.6933,0.69,61.72,62.16,0.2733,24.33
258.3567,1.13,1.1167,0.4333,0.4167,38.35,37.31,0.6967,0.7,61.65,62.69,0.28,24.78
259.4967,1.14,1.1467,0.4433,0.43,38.89,37.5,0.6967,0.7167,61.11,62.5,0.2667,23.39
260.6067,1.11,1.13,0.4233,0.43,38.14,38.05,0.6867,0.7,61.86,61.95,0.2567,23.12
261.71,1.1033,1.1033,0.4233,0.4167,38.37,37.76,0.68,0.6867,61.63,62.24,0.2633,23.87
262.8333,1.1233,1.11,0.4367,0.4133,38.87,37.24,0.6867,0.6967,61.13,62.76,0.2733,24.33
263.9633,1.13,1.1233,0.4367,0.42,38.64,37.39,0.6933,0.7033,61.36,62.61,0.2733,24.19
265.06,1.0967,1.1267,0.4267,0.43,38.91,38.17,0.67,0.6967,61.09,61.83,0.24,21.88
266.1867,1.1267,1.1033,0.4367,0.43,38.76,38.97,0.69,0.6733,61.24,61.03,0.26,23.08
267.3167,1.13,1.1367,0.4267,0.44,37.76,38.71,0.7033,0.6967,62.24,61.29,0.2633,23.3
268.42,1.1033,1.1233,0.4133,0.4267,37.46,37.98,0.69,0.6967,62.54,62.02,0.2633,23.87
269.5567,1.1367,1.0867,0.45,0.4167,39.59,38.34,0.6867,0.67,60.41,61.66,0.27,23.75
270.69,1.1333,1.15,0.4433,0.45,39.12,39.13,0.69,0.7,60.88,60.87,0.24,21.18
271.8033,1.1133,1.1167,0.4333,0.42,38.92,37.61,0.68,0.6967,61.08,62.39,0.26,23.35
272.9233,1.12,1.1167,0.4367,0.4167,38.99,37.31,0.6833,0.7,61.01,62.69,0.2667,23.81
274.0367,1.1133,1.1133,0.45,0.42,40.42,37.72,0.6633,0.6933,59.58,62.28,0.2433,21.86
275.1733,1.1367,1.1433,0.44,0.44,38.71,38.48,0.6967,0.7033,61.29,61.52,0.2567,22.58
276.3133,1.14,1.1367,0.4433,0.4433,38.89,39.0,0.6967,0.6933,61.11,61.0,0.2533,22.22
277.46,1.1467,1.12,0.46,0.4233,40.12,37.8,0.6867,0.6967,59.88,62.2,0.2633,22.97
278.57,1.11,1.14,0.4433,0.44,39.94,38.6,0.6667,0.7,60.06,61.4,0.2267,20.42
279.6567,1.0867,1.11,0.4133,0.4233,38.04,38.14,0.6733,0.6867,61.96,61.86,0.25,23.01
280.7633,1.1067,1.0933,0.4233,0.4167,38.25,38.11,0.6833,0.6767,61.75,61.89,0.2667,24.1
281.8767,1.1133,1.11,0.4333,0.43,38.92,38.74,0.68,0.68,61.08,61.26,0.25,22.46
282.9833,1.1067,1.1033,0.4233,0.4233,38.25,38.37,0.6833,0.68,61.75,61.63,0.26,23.49
284.0967,1.1133,1.1133,0.43,0.4233,38.62,38.02,0.6833,0.69,61.38,61.98,0.26,23.35
285.21,1.1133,1.1267,0.4133,0.4267,37.13,37.87,0.7,0.7,62.87,62.13,0.2733,24.55
286.3367,1.1267,1.1133,0.4333,0.4267,38.46,38.32,0.6933,0.6867,61.54,61.68,0.2667,23.67
287.45,1.1133,1.1033,0.43,0.4167,38.62,37.76,0.6833,0.6867,61.38,62.24,0.2667,23.95
288.58,1.13,1.1167,0.4433,0.4167,39.23,37.31,0.6867,0.7,60.77,62.69,0.27,23.89
289.7067,1.1267,1.13,0.4267,0.4133,37.87,36.58,0.7,0.7167,62.13,63.42,0.2867,25.44
290.8833,1.1767,1.1467,0.4567,0.4267,38.81,37.21,0.72,0.72,61.19,62.79,0.2933,24.93
292.07,1.1867,1.1767,0.4467,0.4233,37.64,35.98,0.74,0.7533,62.36,64.02,0.3167,26.69
293.1433,1.0733,1.1633,0.3933,0.4067,36.65,34.96,0.68,0.7567,63.35,65.04,0.2733,25.47
294.5067,1.3633,1.3,0.45,0.5667,33.01,43.59,0.9133,0.7333,66.99,56.41,0.3467,25.43
295.6933,1.1867,1.1967,0.4633,0.4567,39.04,38.16,0.7233,0.74,60.96,61.84,0.2667,22.47
296.8667,1.1733,1.1567,0.48,0.4433,40.91,38.33,0.6933,0.7133,59.09,61.67,0.25,21.31
298.0867,1.22,1.2167,0.4833,0.4833,39.62,39.73,0.7367,0.7333,60.38,60.27,0.2533,20.77
299.3333,1.2467,1.2,0.5167,0.4533,41.44,37.78,0.73,0.7467,58.56,62.22,0.2767,22.19
